FAS OrgCode Name,FAS Budget Name,FAS Budget,Balancing Unit RefID,Cost Center RefID,Resource RefID,Fund RefID,Function RefID,Program RefID,Grant RefID,Stand-Alone Grant RefID,Gift RefID,,FAS Budget Status,FAS Budget Status Name,FAS Close to Budget,FAS Budget Type,FAS Budget Type Name,FAS Budget Class,FAS Budget Class Name,Conversion Row?,,Cost Center Name,,Program Name,,Stand-Alone Grant Name,Assignee RefID,Assignee Name,,Grant Name,,Gift Name,,Fund Name,Appropriation RefID,Appropriation Name,,Resource Name,,Function Name,Company RefID,Company Name,,Balancing Unit Name,linereference,Report Run Time
CICOES,TASK I RES DEV GRANTS,623535,BU133,CC100984,RS100077,FD200,FN111,PG107298,GR011888,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | Aquatics and Fishery Sciences (SAFS) | Faculty Labs- Horne, J.",,,AS107519,"Horne, John K",,TASK I RES DEV GRANTS - 62-3535 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6893,6/28/2023 8:28:39
CICOES,TASK III LES MCB,623539,BU133,CC100984,RS100077,FD200,FN111,PG107357,GR011891,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Doherty, Sarah",,,AS107470,"Doherty, Sarah J.",,TASK III LES MCB - 62-3539 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7157,6/28/2023 8:28:39
CICOES,TASK II WEA WAT,623547,BU133,CC100984,RS100077,FD200,FN111,PG107367,GR011898,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Serra, Y.",,,AS107621,"Serra, Yolande L. (yserra)",,TASK II WEA WAT - 62-3547 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7198,6/28/2023 8:28:39
CICOES,TASK II ARGO PMEL,623555,BU133,CC100984,RS100077,FD200,FN111,PG107350,GR011904,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Brendan, R.",,,AS107447,"Carter, Brendan R.",,TASK II ARGO PMEL - 62-3555 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7129,6/28/2023 8:28:39
CICOES,TASK II ARGO POSTDOC,623557,BU133,CC100984,RS100077,FD200,FN111,PG107350,GR011905,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Brendan, R.",,,AS107447,"Carter, Brendan R.",,TASK II ARGO POSTDOC - 62-3557 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7130,6/28/2023 8:28:39
CICOES,TASK II FRESHWATER,623558,BU133,CC100984,RS100077,FD200,FN111,PG107354,GR011906,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Cheng, W.",,,AS107452,"Cheng, Wei",,TASK II FRESHWATER - 62-3558 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7148,6/28/2023 8:28:39
CICOES,TASK II CESM ARGONITE,623561,BU133,CC100984,RS100077,FD200,FN111,PG107354,GR011909,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Cheng, W.",,,AS107452,"Cheng, Wei",,TASK II CESM ARGONITE - 62-3561 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7149,6/28/2023 8:28:39
CICOES,TASK II OCS SAILDRONE,623562,BU133,CC100984,RS100077,FD200,FN111,PG107371,GR011910,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Zhang, D.",,,AS107670,"Zhang, Dongxiao",,TASK II OCS SAILDRONE - 62-3562 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7216,6/28/2023 8:28:39
CICOES,TASK II MARINE CARB,623565,BU133,CC100984,RS100077,FD200,FN111,PG107350,GR011913,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Brendan, R.",,,AS107447,"Carter, Brendan R.",,TASK II MARINE CARB - 62-3565 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7131,6/28/2023 8:28:39
CICOES,TASK II AOOS,623566,BU133,CC100984,RS100077,FD200,FN111,PG107347,GR011914,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Hermann, A.",,,AS107511,"Hermann, Albert J. (hermann)",,TASK II AOOS - 62-3566 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7119,6/28/2023 8:28:39
CICOES,TASK II CFC TRACER,623568,BU133,CC100984,RS100077,FD200,FN111,PG107368,GR011915,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Sonnerup, R.",,,AS107627,"Sonnerup, Rolf E.",,TASK II CFC TRACER - 62-3568 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7201,6/28/2023 8:28:39
CICOES,TASK II ARCTIC,623569,BU133,CC100984,RS100077,FD200,FN111,PG107369,GR011916,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Wang, M.",,,AS107651,"Wang, Muyin (muyin)",,TASK II ARCTIC - 62-3569 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7208,6/28/2023 8:28:39
CICOES,TASK II GENOMICS,623574,BU133,CC100984,RS100077,FD200,FN111,PG107351,GR011917,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Butterfield, D.",,,AS107445,"Butterfield, David A",,TASK II GENOMICS - 62-3574 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7138,6/28/2023 8:28:39
CICOES,TASK II CPO,623575,BU133,CC100984,RS100077,FD200,FN111,PG107371,GR011918,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Zhang, D.",,,AS107670,"Zhang, Dongxiao",,TASK II CPO - 62-3575 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7218,6/28/2023 8:28:39
CICOES,TASK II GTMBA,623576,BU133,CC100984,RS100077,FD200,FN111,PG107371,GR011919,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Zhang, D.",,,AS107670,"Zhang, Dongxiao",,TASK II GTMBA - 62-3576 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7219,6/28/2023 8:28:39
CICOES,TASK II TPOS MOORINGS,623577,BU133,CC100984,RS100077,FD200,FN111,PG107371,GR011920,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Zhang, D.",,,AS107670,"Zhang, Dongxiao",,TASK II TPOS MOORINGS - 62-3577 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7220,6/28/2023 8:28:39
CICOES,TASK II RES SERVICES,623578,BU133,CC100984,RS100077,FD200,FN111,PG107298,GR011921,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | Aquatics and Fishery Sciences (SAFS) | Faculty Labs- Horne, J.",,,AS107519,"Horne, John K",,TASK II RES SERVICES - 62-3578 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6894,6/28/2023 8:28:39
CICOES,TASK II RES SVCS EDD,623579,BU133,CC100984,RS100077,FD200,FN111,PG107298,GR011922,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | Aquatics and Fishery Sciences (SAFS) | Faculty Labs- Horne, J.",,,AS107519,"Horne, John K",,TASK II RES SVCS EDD - 62-3579 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6895,6/28/2023 8:28:39
CICOES,TASK II TSUNAMI,623580,BU133,CC100984,RS100077,FD200,FN111,PG107370,GR011923,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Wei, Y.",,,AS107654,"Wei, Yong",,TASK II TSUNAMI - 62-3580 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7211,6/28/2023 8:28:39
CICOES,TASK II ATMOS CHEM,623581,BU133,CC100984,RS100077,FD200,FN111,PG107348,GR011924,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Bates, T.",,,AS107428,"Bates, Timothy S",,TASK II ATMOS CHEM - 62-3581 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7121,6/28/2023 8:28:39
CICOES,TASK II FOCI,623584,BU133,CC100984,RS100077,FD200,FN111,PG107363,GR011925,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Mordy, C.",,,AS107570,"Mordy, Calvin W",,TASK II FOCI - 62-3584 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7165,6/28/2023 8:28:39
CICOES,TASK II OBSERV SYS,623585,BU133,CC100984,RS100077,FD200,FN111,PG107355,GR011926,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Chiodi, A.",,,AS107453,"Chiodi, Andrew M.",,TASK II OBSERV SYS - 62-3585 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7153,6/28/2023 8:28:39
CICOES,TASK II YMC CRUISE,623586,BU133,CC100984,RS100077,FD200,FN111,PG107355,GR011927,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Chiodi, A.",,,AS107453,"Chiodi, Andrew M.",,TASK II YMC CRUISE - 62-3586 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7154,6/28/2023 8:28:39
CICOES,TASK II OCS,623588,BU133,CC100984,RS100077,FD200,FN111,PG107371,GR011929,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Zhang, D.",,,AS107670,"Zhang, Dongxiao",,TASK II OCS - 62-3588 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7221,6/28/2023 8:28:39
CICOES,TASK II NUTRIENTS,623589,BU133,CC100984,RS100077,FD200,FN111,PG107363,GR011930,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Mordy, C.",,,AS107570,"Mordy, Calvin W",,TASK II NUTRIENTS - 62-3589 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7166,6/28/2023 8:28:39
CICOES,TASK II VENT FLUIDS,623590,BU133,CC100984,RS100077,FD200,FN111,PG107351,GR011931,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Butterfield, D.",,,AS107445,"Butterfield, David A",,TASK II VENT FLUIDS - 62-3590 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7139,6/28/2023 8:28:39
CICOES,TASK II EOI PLUMES,623592,BU133,CC100984,RS100077,FD200,FN111,PG107366,GR011933,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Resing, J.",,,AS107594,"Resing, Joseph A.",,TASK II EOI PLUMES - 62-3592 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7193,6/28/2023 8:28:39
CICOES,STUARD 2021,623807,BU133,CC100984,RS100077,FD200,FN110,PG107348,GR012121,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Bates, T.",,,AS107428,"Bates, Timothy S",,STUARD 2021 - 62-3807 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,7122,6/28/2023 8:28:39
CICOES,GOSHIP RADIOCARBON,623945,BU133,CC100984,RS100077,FD200,FN110,PG107368,GR012231,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Sonnerup, R.",,,AS107627,"Sonnerup, Rolf E.",,GOSHIP RADIOCARBON - 62-3945 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,7202,6/28/2023 8:28:39
CICOES,TASK I CHUKCHI CIRC,624170,BU133,CC100984,RS100077,FD200,FN111,PG107354,GR012427,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Cheng, W.",,,AS107452,"Cheng, Wei",,TASK I CHUKCHI CIRC - 62-4170 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7150,6/28/2023 8:28:39
CICOES,TASK I N PAC MOMENTUM,624187,BU133,CC100984,RS100077,FD200,FN111,PG107349,GR012442,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Bond, N.",,,AS107434,"Bond, Nicholas A. (nab3met)",,TASK I N PAC MOMENTUM - 62-4187 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7125,6/28/2023 8:28:39
CICOES,TASK II ITAE,624313,BU133,CC100984,RS100077,FD200,FN111,PG107363,GR012539,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Mordy, C.",,,AS107570,"Mordy, Calvin W",,TASK II ITAE - 62-4313 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7167,6/28/2023 8:28:39
CICOES,TASK II ADMIN RESEARCH,624684,BU133,CC100984,RS100077,FD200,FN111,PG107298,GR012820,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | Aquatics and Fishery Sciences (SAFS) | Faculty Labs- Horne, J.",,,AS107519,"Horne, John K",,TASK II ADMIN RESEARCH - 62-4684 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6896,6/28/2023 8:28:39
CICOES,TASK III-11TH NW CLI,624745,BU133,CC100984,RS100077,FD200,FN111,,GR012865,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,AS107646,"Vogel, Jason",,TASK III-11TH NW CLI - 62-4745 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7442,6/28/2023 8:28:39
CICOES,TROPICAL NITROUS OXIDE,624973,BU133,CC100984,RS100077,FD200,FN110,PG107353,GR013044,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Chang, B.",,,AS107450,"Chang, Bonnie",,TROPICAL NITROUS OXIDE - 62-4973 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,7142,6/28/2023 8:28:39
CICOES,PCO2 FROM PH,625266,BU133,CC100984,RS100077,FD200,FN111,PG107350,GR013266,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Brendan, R.",,,AS107447,"Carter, Brendan R.",,PCO2 FROM PH - 62-5266 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7132,6/28/2023 8:28:39
CICOES,TASK II METPLUS,625410,BU133,CC100984,RS100077,FD200,FN111,PG107363,GR013374,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Mordy, C.",,,AS107570,"Mordy, Calvin W",,TASK II METPLUS - 62-5410 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7168,6/28/2023 8:28:39
CICOES,TASK II CFC TRACER GJ,625431,BU133,CC100984,RS100077,FD200,FN111,PG107368,GR013394,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Sonnerup, R.",,,AS107627,"Sonnerup, Rolf E.",,TASK II CFC TRACER GJ - 62-5431 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7203,6/28/2023 8:28:39
CICOES,TASK III OSU,625781,BU133,CC100984,RS100077,FD200,FN111,PG107366,GR013671,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Resing, J.",,,AS107594,"Resing, Joseph A.",,TASK III OSU - 62-5781 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7194,6/28/2023 8:28:39
CICOES,TASK II CETACEANS SP,625923,BU133,CC100984,RS100077,FD200,FN111,,GR013767,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,,,,TASK II CETACEANS SP - 62-5923 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59567,6/28/2023 8:28:39
CICOES,TASK II AKR POA,625929,BU133,CC100984,RS100077,FD200,FN111,,GR013771,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,,,,TASK II AKR POA - 62-5929 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59568,6/28/2023 8:28:39
CICOES,TASK II AKR BOEM AC,625931,BU133,CC100984,RS100077,FD200,FN111,,GR013773,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,,,,TASK II AKR BOEM AC - 62-5931 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59569,6/28/2023 8:28:39
CICOES,TASK II OBS SYS CHIODI,625933,BU133,CC100984,RS100077,FD200,FN111,PG107355,GR013775,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,"CoEnv | CICOES | Research Labs- Chiodi, A.",,,AS107453,"Chiodi, Andrew M.",,TASK II OBS SYS CHIODI - 62-5933 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,7155,6/28/2023 8:28:39
CICOES,METHANE SEEP-CICOES,626609,BU133,CC100984,RS100077,FD200,FN110,,GR014211,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,,,,METHANE SEEP-CICOES - 62-6609 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,59596,6/28/2023 8:28:39
CICOES,ANTARCTIC METALS ANT,626830,BU133,CC100984,RS100077,FD200,FN110,,GR014356,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,"CoEnv | Cooperative Institute for Climate, Ocean, and Ecosystem Studies (CICOES) - Research and Engagement Activities",,,,,,,,ANTARCTIC METALS ANT - 62-6830 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,59606,6/28/2023 8:28:39
